Date,Predicted
2000-09-15,0.0002444926839674067
2000-09-18,0.0001673538373334095
2000-09-19,7.065867514663615e-05
2000-09-20,0.00012484085523448079
2000-09-21,0.00017959717698497445
2000-09-22,0.0001513789619538915
2000-09-25,0.00025175059093576063
2000-09-26,0.00028365387937189564
2000-09-27,0.00024861810574904503
2000-09-28,0.00019124784803512898
2000-09-29,0.0003837100162223188
2000-10-02,0.00030101862509062765
2000-10-03,0.0002998241330186402
2000-10-04,0.0003037689504287597
2000-10-05,0.00013096640162502164
2000-10-06,8.901863350122075e-05
2000-10-09,5.749217766940823e-05
2000-10-10,5.104334118007611e-05
2000-10-11,2.1679700883346373e-05
2000-10-12,6.99161551718954e-05
2000-10-13,0.00012037136518765513
2000-10-16,0.00015814761195328967
2000-10-17,0.0001401096801202327
2000-10-18,0.00017400428585377604
2000-10-19,0.0001383365338338161
2000-10-20,0.0001027912343691995
2000-10-23,6.591449674209961e-05
2000-10-24,0.0001470676918292416
2000-10-25,0.00010815299793217304
2000-10-26,0.00011241719174425725
2000-10-27,0.00010815750832926417
2000-10-30,0.00020156837387567055
2000-10-31,0.0016324815563110062
2000-11-01,0.00041555657443447734
2000-11-02,0.0004260265561821749
2000-11-03,2.1194348259414354e-07
2000-11-06,5.4824194037968475e-05
2000-11-07,2.8125768423051388e-05
2000-11-08,1.6619875083484162e-05
2000-11-09,1.3927118273713103e-05
2000-11-10,1.9871400054793797e-05
2000-11-13,1.6341044917913517e-05
2000-11-14,1.7551711193596133e-05
2000-11-15,7.714727366920573e-05
2000-11-16,7.185953850422406e-05
2000-11-17,9.270264467321373e-05
2000-11-20,0.0001291502766717086
2000-11-21,0.00015136571244804697
2000-11-22,0.00011167343943584452
2000-11-24,0.00010899345012876218
2000-11-27,5.718261730041813e-06
2000-11-28,5.533669370692647e-05
2000-11-29,8.117059348514964e-05
2000-11-30,6.687045573354841e-05
2000-12-01,6.079337100936907e-05
2000-12-04,0.00013489817836371144
2000-12-05,0.0001401113809528596
2000-12-06,0.00011426925225916818
2000-12-07,0.00010948312724371658
2000-12-08,2.3750136257012395e-05
2000-12-11,0.0001541780583932343
2000-12-12,0.0001329811271771123
2000-12-13,0.0001271342051949322
2000-12-14,0.00022844284056672544
2000-12-15,0.00024371535818358948
2000-12-18,0.0001448047794568379
2000-12-19,0.000143279547817576
2000-12-20,0.00039139610200717193
2000-12-21,0.00028944293796644724
2000-12-22,0.0002911608057027755
2000-12-26,0.00033889974939049484
2000-12-27,0.00047444838883349533
2000-12-28,0.0002249438814991867
2000-12-29,0.0002295194390047069
2001-01-02,0.00024223344784535
2001-01-03,0.0002392501479874944
2001-01-04,0.0005123377323391712
2001-01-05,0.00023855860085879185
2001-01-08,0.0002337917337349666
2001-01-09,0.00025198483135800985
2001-01-10,0.00020826910518191956
2001-01-11,6.050447576824817e-06
2001-01-12,0.00017984489997928922
2001-01-16,0.00017092257438539258
2001-01-17,0.00017837954617322798
2001-01-18,0.00018356549367381242
2001-01-19,0.0002281809895315208
2001-01-22,0.00013663596018751717
2001-01-23,0.00011344681619271652
2001-01-24,6.591464075008757e-05
2001-01-25,1.4466717138314122e-05
2001-01-26,1.387307003483369e-05
2001-01-29,5.853465512906034e-05
2001-01-30,0.00026260368008214515
2001-01-31,7.600513516374978e-05
2001-02-01,9.484509646827546e-05
2001-02-02,0.0001122777628645229
2001-02-05,0.00011664851999650961
2001-02-06,8.112401805023034e-05
2001-02-07,5.00627206792352e-05
2001-02-08,4.578563376606573e-06
2001-02-09,5.7940484610275734e-05
2001-02-12,3.5141677317027925e-05
2001-02-13,2.403377614070917e-05
2001-02-14,2.7706926905718773e-05
2001-02-15,0.00032154304735574404
2001-02-16,7.163323180681992e-05
2001-02-20,7.935017373048584e-05
2001-02-21,8.224657713103752e-05
2001-02-22,9.627482560199841e-05
2001-02-23,7.661339184192269e-05
2001-02-26,6.673641202636682e-05
2001-02-27,8.715828083213182e-05
2001-02-28,8.319645465748138e-05
2001-03-01,7.073682045592444e-05
2001-03-02,8.343914504124556e-05
2001-03-05,7.839520721295103e-05
2001-03-06,5.572822957453161e-05
2001-03-07,1.257312075663602e-05
2001-03-08,3.287834589420903e-05
2001-03-09,8.428987500354178e-05
2001-03-12,0.00023635921461698697
2001-03-13,0.00016186834400069996
2001-03-14,0.00027228483850421525
2001-03-15,0.0009300446968082427
2001-03-16,0.0004999727967281761
2001-03-19,0.0004658147327104792
2001-03-20,0.0002161848114409525
2001-03-21,0.00027307581457810116
2001-03-22,0.0002498750625135043
2001-03-23,0.000220876273559362
2001-03-26,0.0002143190035107447
2001-03-27,0.0003895028152934193
2001-03-28,0.0007992617890536756
2001-03-29,0.0005989983484292169
2001-03-30,0.0006812148356244818
2001-04-02,9.103944728358457e-05
2001-04-03,1.0182117609555627e-05
2001-04-04,2.905533729877273e-05
2001-04-05,2.3396895533741758e-05
2001-04-06,2.9478458758792183e-05
2001-04-09,8.922890420569058e-05
2001-04-10,0.0003462216231635058
2001-04-11,0.00035757933186040283
2001-04-12,0.0002947848501749906
2001-04-16,3.5856414425215815e-06
2001-04-17,0.000258536010133533
2001-04-18,0.0002683996768569924
2001-04-19,0.00034473561653851386
2001-04-20,0.000242091346448837
2001-04-23,0.00023317429095545106
2001-04-24,4.101538833157727e-05
2001-04-25,0.0001229781417112602
2001-04-26,9.51104988026799e-05
2001-04-27,0.00010352006424335853
2001-04-30,8.131223654893213e-05
2001-05-01,8.104255209787844e-05
2001-05-02,9.564112065802628e-05
2001-05-03,0.00012382052370178446
2001-05-04,0.00013785677657922253
2001-05-07,0.00010431032048055686
2001-05-08,7.998750757100468e-05
2001-05-09,0.00013505088330743363
2001-05-10,0.00010599302154380216
2001-05-11,6.839532654195846e-05
2001-05-14,4.7764005737893605e-05
2001-05-15,7.63658805995957e-05
2001-05-16,4.36112404600049e-05
2001-05-17,0.00013431186477279495
2001-05-18,0.00016163611420831454
2001-05-21,0.0001540411062581178
2001-05-22,0.00011641906198729641
2001-05-23,1.3508307173950511e-05
2001-05-24,5.191408731502521e-06
2001-05-25,1.1055893972745077e-05
2001-05-29,5.995635251094786e-05
2001-05-30,5.3978001732914306e-05
2001-05-31,5.545484732422316e-05
2001-06-01,9.671472918823845e-05
2001-06-04,0.00011225297836885298
2001-06-05,6.607451844575751e-05
2001-06-06,0.00010732165141689585
2001-06-07,0.0001179505731874348
2001-06-08,8.55885334506591e-05
2001-06-11,7.386428678419461e-05
2001-06-12,9.132749524864437e-05
2001-06-13,6.27367463554542e-05
2001-06-14,0.0001367095497292617
2001-06-15,0.0010149117378919505
2001-06-18,0.0002935039900106609
2001-06-19,0.000301795821581408
2001-06-20,8.123933738604568e-05
2001-06-21,4.327889703894866e-05
2001-06-22,0.0001518761950793195
2001-06-25,0.00016929337736863308
2001-06-26,0.00019641840033730835
2001-06-27,0.00024297524623788646
2001-06-28,0.00023734635276117041
2001-06-29,6.627987553897351e-06
2001-07-02,9.737951323281877e-05
2001-07-03,7.009239297904315e-05
2001-07-05,2.7922916656438686e-05
2001-07-06,3.938958005484612e-05
2001-07-09,3.951272995151726e-05
2001-07-10,3.1346460342417785e-05
2001-07-11,3.462150561510221e-05
2001-07-12,3.322551768881216e-05
2001-07-13,4.3266691254792144e-05
2001-07-16,4.40100244571155e-05
2001-07-17,3.746676945629901e-05
2001-07-18,3.741540055346388e-05
2001-07-19,5.4435205049142274e-05
2001-07-20,4.3651372249478034e-05
2001-07-23,0.00012782778677063002
2001-07-24,0.0005590188873277043
2001-07-25,0.000670904475450933
2001-07-26,0.0014811072264090046
2001-07-27,0.0007924330926743596
2001-07-30,1.737006860444162e-05
2001-07-31,0.00016633001340008073
2001-08-01,9.276243068435106e-05
2001-08-02,6.809880892594771e-05
2001-08-03,6.902702554155856e-05
2001-08-06,2.250286450934825e-05
2001-08-07,0.00011802194744139964
2001-08-08,0.0001089228055690953
2001-08-09,0.00017047444304529372
2001-08-10,0.00018779361009988612
2001-08-13,0.00021249326945372137
2001-08-14,0.00019519257229062327
2001-08-15,0.00017946059202958548
2001-08-16,0.0001348760507655492
2001-08-17,0.00015517726943488667
2001-08-20,0.0001102123108479085
2001-08-21,9.821787220809749e-05
2001-08-22,2.695861626101416e-05
2001-08-23,1.7300591906371902e-05
2001-08-24,1.1339079435477777e-05
2001-08-27,2.376215942898979e-05
2001-08-28,1.2693419559775943e-05
2001-08-29,1.6921611086071494e-05
2001-08-30,2.234806328009875e-05
2001-08-31,4.9714833502311474e-05
2001-09-04,4.0152819733901836e-05
2001-09-05,5.808383603670805e-05
2001-09-06,6.314854596957576e-05
2001-09-07,6.330058030131532e-05
2001-09-10,4.166333901084181e-05
2001-09-17,9.410572724880662e-05
2001-09-18,8.946918381082417e-05
2001-09-19,9.202578805325552e-05
2001-09-20,9.505454873306395e-05
2001-09-21,0.00012368684092431488
2001-09-24,0.0009071747958828363
2001-09-25,0.0002210785777727833
2001-09-26,0.0002600450464304304
2001-09-27,0.0003317214534728878
2001-09-28,0.0003581535397278235
2001-10-01,0.000299691230333564
2001-10-02,0.0003266825373607117
2001-10-03,0.0002846290115108856
2001-10-04,0.0001959104932673532
2001-10-05,0.00018389393826877346
2001-10-08,8.130153291664602e-05
2001-10-09,8.413007851420101e-05
2001-10-10,6.589092718692733e-05
2001-10-11,4.288647712006977e-05
2001-10-12,6.731617128678009e-05
2001-10-15,7.129734164623111e-05
2001-10-16,5.890002121994926e-05
2001-10-17,6.753390103671158e-05
2001-10-18,6.439574270279385e-05
2001-10-19,9.5915987118495e-05
2001-10-22,0.00016848311325858402
2001-10-23,0.00024572462040781064
2001-10-24,0.00034118712445052634
2001-10-25,0.00035448529691339456
2001-10-26,4.57980847708413e-05
2001-10-29,1.0174116544479147e-05
2001-10-30,3.5668440167886e-05
2001-10-31,7.258040382973833e-05
2001-11-01,5.7817229061587886e-05
2001-11-02,6.314922678609114e-05
2001-11-05,6.374465800113668e-05
2001-11-06,8.131592365615578e-05
2001-11-07,4.387763021817259e-05
2001-11-08,6.8799042520838e-05
2001-11-09,9.544946052976997e-05
2001-11-12,9.823151860031944e-05
2001-11-13,8.767545329089901e-05
2001-11-14,1.880074365346148e-05
2001-11-15,6.907449343655942e-05
2001-11-16,3.581422447141215e-05
2001-11-19,4.5605332709295486e-05
2001-11-20,4.966203902223628e-05
2001-11-21,4.523892678090434e-05
2001-11-23,3.6499934350747194e-05
2001-11-26,3.572830849364779e-05
2001-11-27,1.3864655734662412e-05
2001-11-28,5.0573954842497684e-05
2001-11-29,0.00011026153926771395
2001-11-30,6.995104012130791e-05
2001-12-03,7.99971017598116e-05
2001-12-04,1.9645046937913445e-05
2001-12-05,6.554025644041442e-05
2001-12-06,4.114830782567067e-05
2001-12-07,5.754720584422562e-05
2001-12-10,5.498871885757578e-05
2001-12-11,6.281092917854636e-05
2001-12-12,8.95109733832674e-05
2001-12-13,0.00010319546567935417
2001-12-14,8.538025507770744e-05
2001-12-17,0.00010105345297649451
2001-12-18,5.5769459832319304e-05
2001-12-19,5.48106861962268e-05
2001-12-20,0.000507631305506246
2001-12-21,0.00012528999301201403
2001-12-24,0.00012745637826472759
2001-12-26,0.0001342244014046675
2001-12-27,1.280470536575383e-05
2001-12-28,5.916627819502712e-05
2001-12-31,6.675958692625605e-05
2002-01-02,5.2468783931386426e-05
2002-01-03,7.657435497659967e-05
2002-01-04,8.036738269568941e-05
2002-01-07,5.243511237807452e-05
2002-01-08,5.0070776121293996e-05
2002-01-09,8.057077288340048e-05
2002-01-10,5.629544520819819e-05
2002-01-11,6.303073170562156e-05
2002-01-14,7.83678418378366e-05
2002-01-15,9.48444392517435e-05
2002-01-16,6.42485624855004e-05
2002-01-17,3.111573867592959e-05
2002-01-18,5.989398510203031e-05
2002-01-22,4.216237144403614e-05
2002-01-23,0.00012151394251721177
2002-01-24,0.00016409629316631316
2002-01-25,0.00015972705080649415
2002-01-28,0.00015777099512742743
2002-01-29,5.0760767345440265e-06
2002-01-30,8.529919665275385e-05
2002-01-31,4.935678481803458e-05
2002-02-01,5.2175885623294285e-05
2002-02-04,4.3533497539256314e-05
2002-02-05,6.524281458078897e-05
2002-02-06,0.00010967108954331736
2002-02-07,0.00042364479564730876
2002-02-08,0.0001913675320997235
2002-02-11,0.00018865399113074578
2002-02-12,6.531248416523937e-05
2002-02-13,3.1318501697060944e-05
2002-02-14,6.225791640823034e-05
2002-02-15,2.297640147254729e-05
2002-02-19,1.8476958902011174e-05
2002-02-20,6.93731611434591e-05
2002-02-21,0.00010003515534594287
2002-02-22,0.00017100506049918144
2002-02-25,0.00021842246468811334
2002-02-26,0.00023485574864278837
2002-02-27,0.00017497499133972875
2002-02-28,7.577398162268562e-05
2002-03-01,3.777098854800487e-05
2002-03-04,0.00012587404103393764
2002-03-05,0.00012877900166706775
2002-03-06,0.00012757008458981825
2002-03-07,0.0001889163643115081
2002-03-08,0.00020239841382374554
2002-03-11,0.00011740361096870522
2002-03-12,8.751283133196872e-05
2002-03-13,0.00012318445570850674
2002-03-14,3.0150773065083215e-05
2002-03-15,3.345088177724927e-05
2002-03-18,3.721042732648239e-05
2002-03-19,4.1816396513271985e-05
2002-03-20,2.522671840103225e-05
2002-03-21,3.269102635661715e-05
2002-03-22,5.2450784968435116e-05
2002-03-25,0.0001534591472247191
2002-03-26,6.085357861863927e-05
2002-03-27,6.665845875596575e-05
2002-03-28,1.4677419410989806e-05
2002-04-01,5.09838965853955e-05
2002-04-02,6.405660922818613e-05
2002-04-03,4.918200788963896e-05
2002-04-04,4.645677268727394e-05
2002-04-05,1.1414642012419547e-05
2002-04-08,3.215433654383391e-05
2002-04-09,4.4752472059786925e-05
2002-04-10,0.00010868043393528902
2002-04-11,0.0003353942830643449
2002-04-12,0.0007035784361634881
2002-04-15,0.0003828182941822326
2002-04-16,0.000421394434846922
2002-04-17,0.0004494623490211365
2002-04-18,0.00036422984772421465
2002-04-19,0.00018697163801796108
2002-04-22,0.0001012921260641606
2002-04-23,0.00028637034094610716
2002-04-24,7.31049829134444e-05
2002-04-25,7.075873110505401e-05
2002-04-26,7.69459638102769e-05
2002-04-29,0.00011086064346343975
2002-04-30,0.00017630099137727387
2002-05-01,0.00033834356369634276
2002-05-02,0.00021193686356253593
2002-05-03,4.07382660329839e-05
2002-05-06,3.209981871897171e-05
2002-05-07,2.82755653866618e-05
2002-05-08,5.7250960657338437e-05
2002-05-09,0.00022315934759693234
2002-05-10,8.578172995244628e-05
2002-05-13,0.00018711267427439353
2002-05-14,0.00021725606640305884
2002-05-15,0.000244968440652997
2002-05-16,0.00020136711743346788
2002-05-17,1.4612887789367667e-05
2002-05-20,9.890948104780045e-05
2002-05-21,7.760586514638755e-05
2002-05-22,4.3769966330686734e-05
2002-05-23,0.00010031718602301871
2002-05-24,0.00023698214737077983
2002-05-28,0.00016358224588282325
2002-05-29,0.00017299729703414764
2002-05-30,0.00021451844167700107
2002-05-31,0.00016801586457190803
2002-06-03,0.00011770494152687446
2002-06-04,0.00020207716816441623
2002-06-05,0.00021198213024094047
2002-06-06,0.00014583033021717308
2002-06-07,0.00030008555362806707
2002-06-10,0.0002969106613740464
2002-06-11,0.0002101433054489776
2002-06-12,0.0002730507291311872
2002-06-13,0.0003438235513316256
2002-06-14,0.0001622907637420376
2002-06-17,0.00017769651674867903
2002-06-18,0.00026573325646675326
2002-06-19,0.00021925255805952103
2002-06-20,0.0002908434616076521
2002-06-21,0.00035111213417849237
2002-06-24,0.00029672363511005123
2002-06-25,0.0002627505481582292
2002-06-26,0.0002531211059060072
2002-06-27,0.00011670422156754402
2002-06-28,9.102639120228277e-05
2002-07-01,0.0001705702902918645
2002-07-02,0.0002443080372019207
2002-07-03,0.00032666407791873104
2002-07-05,0.0002691416869100715
2002-07-08,0.00020062184642890462
2002-07-09,0.00021030796593392176
2002-07-10,0.00030158509262334226
2002-07-11,0.00363913660175348
2002-07-12,0.001116807734040968
2002-07-15,0.0013787547042423708
2002-07-16,0.0013939752477689932
2002-07-17,0.0013225757889916148
2002-07-18,0.0008229448321326234
2002-07-19,0.0006690863444274995
2002-07-22,0.0010777143294891502
2002-07-23,0.0011483922586243514
2002-07-24,0.002288011321970287
2002-07-25,0.0036738860222747167
2002-07-26,0.0036497393108224506
2002-07-29,0.0032477902846008763
2002-07-30,0.0002840946438754212
2002-07-31,0.0029232871604645983
2002-08-01,0.0013680359583541834
2002-08-02,0.0013687128478893883
2002-08-05,0.0013989326366585144
2002-08-06,0.0005241810065584303
2002-08-07,0.0005136360585448522
2002-08-08,0.0005165284248542332
2002-08-09,0.0005603878068772579
2002-08-12,0.00046808918314457414
2002-08-13,0.000463374326140398
2002-08-14,0.00029294973605132214
2002-08-15,0.0007150418376716083
2002-08-16,0.0003861930309118715
2002-08-19,0.0004653291241015734
2002-08-20,0.00036339282142658716
2002-08-21,0.00027955257674438345
2002-08-22,0.00028597717958778966
2002-08-23,0.00036518221463093946
2002-08-26,0.00036202592000254943
2002-08-27,0.0003753254367418562
2002-08-28,9.654951867224845e-05
2002-08-29,3.973657322685334e-05
2002-08-30,0.00016553173085445076
2002-09-03,0.00015859083318834643
2002-09-04,0.0008756056496915252
2002-09-05,0.00025607639063447517
2002-09-06,0.0002616988716253813
2002-09-09,1.8997304211056384e-12
2002-09-10,2.8039180946724632e-05
2002-09-11,0.00011589690596048261
2002-09-12,0.00010828509243059848
2002-09-13,0.00023087749978015817
2002-09-16,0.00030312288226279094
2002-09-17,0.0003145341737396974
2002-09-18,0.0004805032653260611
2002-09-19,0.000692041882984631
2002-09-20,0.0006317407671767748
2002-09-23,0.0007283913300043231
2002-09-24,0.0007772954850845717
2002-09-25,0.0007707843864579367
2002-09-26,0.0008003572798669302
2002-09-27,0.0009451290146356631
2002-09-30,0.0009439324030447302
2002-10-01,0.00018172976838665752
2002-10-02,0.00028596033832527375
2002-10-03,0.0006309810316751046
2002-10-04,0.00032638410916971606
2002-10-07,0.0007155423008915013
2002-10-08,0.0008001656515330861
2002-10-09,0.0008661232586658279
2002-10-10,0.00234678927708012
2002-10-11,0.003199045373537147
2002-10-14,0.0027580051339319324
2002-10-15,0.0027759039332236977
2002-10-16,1.471176147332377e-05
2002-10-17,0.0017409637495225062
2002-10-18,0.0003423100086471493
2002-10-21,0.00031769543301699883
2002-10-22,0.0009719698755961652
2002-10-23,0.0009424366749833447
2002-10-24,0.0008299957855717417
2002-10-25,0.0007639381840611549
2002-10-28,0.0003812959364997857
2002-10-29,0.00021083869820114583
2002-10-30,0.0001885592980814967
2002-10-31,0.0002192851585309832
2002-11-01,0.0002383361916706829
2002-11-04,0.00018332350178182133
2002-11-05,0.00036274053494276295
2002-11-06,0.000327998930817131
2002-11-07,0.0003436256642042664
2002-11-08,0.0007935584097308592
2002-11-11,0.0009339479597733514
2002-11-12,0.0007541028186686464
2002-11-13,0.0008306373532483182
2002-11-14,9.245563108947841e-05
2002-11-15,0.0003970044422354785
2002-11-18,0.0002535760986565711
2002-11-19,0.00021909379387113665
2002-11-20,0.0001570834694144666
2002-11-21,3.1995676059130235e-05
2002-11-22,0.00010590737136829122
2002-11-25,0.0006071826773308697
2002-11-26,0.00020445258190301754
2002-11-27,0.0003404440442265175
2002-11-29,0.0003561311474147774
2002-12-02,0.0002793393381547148
2002-12-03,0.00019133351382308382
2002-12-04,0.00020904741736303776
2002-12-05,0.0001800416661788697
2002-12-06,0.00019581888948106611
2002-12-09,0.00017402891151995257
2002-12-10,0.00017270640372408355
2002-12-11,0.00015441125806966844
2002-12-12,6.771077852344325e-05
2002-12-13,6.755356028098278e-05
2002-12-16,8.753918693898616e-05
2002-12-17,9.945934557879691e-05
2002-12-18,8.423853238307215e-05
2002-12-19,7.594625175547781e-05
2002-12-20,1.6882713286052458e-05
2002-12-23,7.259909062437136e-05
2002-12-24,2.6977655509321048e-05
2002-12-26,3.0323305471696526e-05
2002-12-27,3.6613730644944635e-05
2002-12-30,4.107201061319595e-05
2002-12-31,1.9287446924715884e-05
2003-01-02,7.227221553075857e-06
2003-01-03,0.0001222687638121248
2003-01-06,0.00013342761251521312
2003-01-07,0.000517333735037761
2003-01-08,0.0006126254847226671
2003-01-09,0.0006299113763046904
2003-01-10,0.000518304076761126
2003-01-13,0.0
2003-01-14,0.0002007489495020232
2003-01-15,0.000107020638217862
2003-01-16,0.00010028403296006284
2003-01-17,9.493629972461775e-05
2003-01-21,3.118494230367119e-05
2003-01-22,9.787619399729594e-05
2003-01-23,0.00011045398161313542
2003-01-24,0.0001744127765433624
2003-01-27,0.00030905782783651516
2003-01-28,0.0017431678905009739
2003-01-29,0.0008259296290219824
2003-01-30,0.0006919093012820594
2003-01-31,0.0004490546021047315
2003-02-03,0.00015774973065179275
2003-02-04,0.0002557040651744082
2003-02-05,8.864487630889197e-05
2003-02-06,0.00013017475313933417
2003-02-07,8.997499317473511e-05
2003-02-10,0.00013237775849337025
2003-02-11,0.00015050317945954365
2003-02-12,0.00016536992509399607
2003-02-13,0.0003861316375547377
2003-02-14,0.0003839807495828075
2003-02-18,0.00040322840397977785
2003-02-19,0.0004213191469557537
2003-02-20,5.207961432072239e-06
2003-02-21,3.16660623657437e-07
2003-02-24,0.00011163016415080051
2003-02-25,6.15043340417584e-05
2003-02-26,5.0678109198146814e-05
2003-02-27,0.00011138929619605713
2003-02-28,0.0001220846027198895
2003-03-03,8.169123275964599e-05
2003-03-04,7.916177990399999e-05
2003-03-05,5.127361218019848e-05
2003-03-06,7.581652498722744e-05
2003-03-07,3.7502326284555575e-05
2003-03-10,3.94723126745947e-05
2003-03-11,0.00014245686361224506
2003-03-12,0.00012392028113147993
2003-03-13,0.0001159694909578067
2003-03-14,0.0001776736418738504
2003-03-17,0.00017781021241757285
2003-03-18,0.00015830969442849922
2003-03-19,0.00020786113927752156
2003-03-20,0.00020434759161554829
2003-03-21,0.0001639716924152764
